"State/UTs_Code","District_Code","CD Block_Code","Town/Village_Code","Ward_Code","EB_Code","State/UTs_Name","District_Name","Level","Name","Total/Rural/Urban","No of Households","Total Population Person","Total Population Male","Total Population Female","Population in the age group 0-6 Person","Population in the age group 0-6 Male","Population in the age group 0-6 Female","Scheduled Castes population Person","Scheduled Castes population Male","Scheduled Castes population Female","Scheduled Tribes population Person","Scheduled Tribes population Male","Scheduled Tribes population Female","Literates Population Person","Literates Population Male","Literates Population Female","Illiterate Persons","Illiterate Male","Illiterate Female","Total Worker Population Person","Total Worker Population Male","Total Worker Population Female","Main Working Population Person","Main Working Population Male","Main Working Population Female","Main Cultivator Population Person","Main Cultivator Population Male","Main Cultivator Population Female","Main Agricultural Labourers Population Person","Main Agricultural Labourers Population Male","Main Agricultural Labourers Population Female","Main Household Industries Population Person","Main Household Industries Population Male","Main Household Industries Population Female","Main Other Workers Population Person","Main Other Workers Population Male","Main Other Workers Population Female","Marginal Worker Population Person","Marginal Worker Population Male","Marginal Worker Population Female","Marginal Cultivator Population Person","Marginal Cultivator Population Male","Marginal Cultivator Population Female","Marginal Agriculture Labourers Population Person","Marginal Agriculture Labourers Population Male","Marginal Agriculture Labourers Population Female","Marginal Household Industries Population Person","Marginal Household Industries Population Male","Marginal Household Industries Population Female","Marginal Other Workers Population Person","Marginal Other Workers Population Male","Marginal Other Workers Population Female","Marginal Worker Population 3_6 Person","Marginal Worker Population 3_6 Male","Marginal Worker Population 3_6 Female","Marginal Cultivator Population 3_6 Person","Marginal Cultivator Population 3_6 Male","Marginal Cultivator Population 3_6 Female","Marginal Agriculture Labourers Population 3_6 Person","Marginal Agriculture Labourers Population 3_6 Male","Marginal Agriculture Labourers Population 3_6 Female","Marginal Household Industries Population 3_6 Person","Marginal Household Industries Population 3_6 Male","Marginal Household Industries Population 3-6 Female","Marginal Other Workers Population Person 3_6 Person","Marginal Other Workers Population Person 3_6 Male","Marginal Other Workers Population Person 3_6 Female","Marginal Worker Population 0_3 Person","Marginal Worker Population 0_3 Male","Marginal Worker Population 0_3_Female","Marginal Cultivator Population 0_3 Person","Marginal Cultivator Population 0_3 Male","Marginal Cultivator Population 0_3_Female","Marginal Agriculture Labourers Population 0_3 Person","Marginal Agriculture Labourers Population 0_3 Male","Marginal Agriculture Labourers Population 0_3 Female","Marginal Household Industries Population 0_3 Person","Marginal Household Industries Population 0_3 Male","Marginal Household Industries Population 0_3 Female","Marginal Other Workers Population 0_3 Person","Marginal Other Workers Population 0_3 Male","Marginal Other Workers Population 0_3 Female","Non Working Population Person","Non Working Population Male","Non Working Population Female"
"32","598","0111","628227","0000","000000","KERALA","Alappuzha","VILLAGE","Aryad South (Part) (UI)","Rural","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","598","0111","628232","0000","000000","KERALA","Alappuzha","TOWN","Mannanchery (CT)","Urban","7637","32139","15599","16540","3382","1724","1658","2143","1072","1071","68","37","31","27336","13534","13802","4803","2065","2738","12107","8530","3577","8748","6947","1801","47","41","6","166","123","43","325","202","123","8210","6581","1629","3359","1583","1776","22","14","8","151","83","68","146","43","103","3040","1443","1597","2569","1300","1269","20","12","8","113","66","47","125","37","88","2311","1185","1126","790","283","507","2","2","0","38","17","21","21","6","15","729","258","471","20032","7069","12963"
"32","598","0111","628233","0000","000000","KERALA","Alappuzha","TOWN","Pathirappally (CT)","Urban","6739","27445","13525","13920","2591","1372","1219","587","281","306","80","47","33","23977","11851","12126","3468","1674","1794","11330","7500","3830","8963","6860","2103","27","17","10","32","26","6","452","217","235","8452","6600","1852","2367","640","1727","19","10","9","41","8","33","169","25","144","2138","597","1541","1673","531","1142","14","8","6","30","5","25","135","20","115","1494","498","996","694","109","585","5","2","3","11","3","8","34","5","29","644","99","545","16115","6025","10090"
"32","598","0111","628234","0000","000000","KERALA","Alappuzha","TOWN","Komalapuram (CT)","Urban","11741","47126","22941","24185","4255","2187","2068","2166","1061","1105","153","73","80","41357","20356","21001","5769","2585","3184","18959","12939","6020","14406","11140","3266","42","34","8","278","168","110","647","492","155","13439","10446","2993","4553","1799","2754","25","17","8","343","46","297","232","125","107","3953","1611","2342","3486","1480","2006","20","14","6","272","44","228","197","115","82","2997","1307","1690","1067","319","748","5","3","2","71","2","69","35","10","25","956","304","652","28167","10002","18165"
"32","598","0112","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Ambalappuzha ","Total","33352","140605","68343","72262","14050","7246","6804","6286","3007","3279","546","268","278","119794","58941","60853","20811","9402","11409","55673","36616","19057","43513","32006","11507","588","461","127","2589","1247","1342","720","537","183","39616","29761","9855","12160","4610","7550","190","99","91","1150","329","821","217","81","136","10603","4101","6502","9924","3961","5963","159","84","75","789","229","560","151","53","98","8825","3595","5230","2236","649","1587","31","15","16","361","100","261","66","28","38","1778","506","1272","84932","31727","53205"
"32","598","0112","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Ambalappuzha ","Rural","17592","73790","35757","38033","7477","3802","3675","4112","1961","2151","344","180","164","62700","30819","31881","11090","4938","6152","29640","19111","10529","22436","16332","6104","469","367","102","1569","738","831","345","258","87","20053","14969","5084","7204","2779","4425","149","78","71","680","203","477","118","55","63","6257","2443","3814","6027","2410","3617","123","65","58","451","138","313","74","33","41","5379","2174","3205","1177","369","808","26","13","13","229","65","164","44","22","22","878","269","609","44150","16646","27504"
"32","598","0112","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Ambalappuzha ","Urban","15760","66815","32586","34229","6573","3444","3129","2174","1046","1128","202","88","114","57094","28122","28972","9721","4464","5257","26033","17505","8528","21077","15674","5403","119","94","25","1020","509","511","375","279","96","19563","14792","4771","4956","1831","3125","41","21","20","470","126","344","99","26","73","4346","1658","2688","3897","1551","2346","36","19","17","338","91","247","77","20","57","3446","1421","2025","1059","280","779","5","2","3","132","35","97","22","6","16","900","237","663","40782","15081","25701"
"32","598","0112","628229","0000","000000","KERALA","Alappuzha","VILLAGE","Ambalappuzha","Rural","7856","33939","16620","17319","3580","1813","1767","1295","621","674","125","68","57","28285","14143","14142","5654","2477","3177","13503","8774","4729","10837","7856","2981","182","141","41","431","212","219","150","124","26","10074","7379","2695","2666","918","1748","40","16","24","171","41","130","66","35","31","2389","826","1563","2185","772","1413","29","12","17","122","37","85","37","21","16","1997","702","1295","481","146","335","11","4","7","49","4","45","29","14","15","392","124","268","20436","7846","12590"
"32","598","0112","628230","0000","000000","KERALA","Alappuzha","VILLAGE","Karumady  (Part)","Rural","2517","10069","4754","5315","940","477","463","1122","529","593","87","44","43","8870","4199","4671","1199","555","644","3675","2464","1211","3237","2314","923","149","129","20","639","278","361","71","54","17","2378","1853","525","438","150","288","24","14","10","119","24","95","11","8","3","284","104","180","356","128","228","22","12","10","107","22","85","8","5","3","219","89","130","82","22","60","2","2","0","12","2","10","3","3","0","65","15","50","6394","2290","4104"
"32","598","0112","628231","0000","000000","KERALA","Alappuzha","VILLAGE","Purakkad","Rural","7219","29782","14383","15399","2957","1512","1445","1695","811","884","132","68","64","25545","12477","13068","4237","1906","2331","12462","7873","4589","8362","6162","2200","138","97","41","499","248","251","124","80","44","7601","5737","1864","4100","1711","2389","85","48","37","390","138","252","41","12","29","3584","1513","2071","3486","1510","1976","72","41","31","222","79","143","29","7","22","3163","1383","1780","614","201","413","13","7","6","168","59","109","12","5","7","421","130","291","17320","6510","10810"
"32","598","0112","803299","0051","000000","KERALA","Alappuzha","OG","Punnapra (OG) WARD NO.-0051 (Rural MDDS CODE:628235)","Urban","8918","38066","18628","19438","3971","2087","1884","1071","534","537","131","70","61","31889","15831","16058","6177","2797","3380","15128","9933","5195","11979","8796","3183","71","55","16","573","262","311","144","106","38","11191","8373","2818","3149","1137","2012","18","12","6","324","92","232","56","14","42","2751","1019","1732","2589","975","1614","15","10","5","255","69","186","43","11","32","2276","885","1391","560","162","398","3","2","1","69","23","46","13","3","10","475","134","341","22938","8695","14243"
"32","598","0112","803299","0052","000000","KERALA","Alappuzha","OG","Kalarkode (OG) (Part) WARD NO.-0052 (Rural MDDS CODE:645603)","Urban","6842","28749","13958","14791","2602","1357","1245","1103","512","591","71","18","53","25205","12291","12914","3544","1667","1877","10905","7572","3333","9098","6878","2220","48","39","9","447","247","200","231","173","58","8372","6419","1953","1807","694","1113","23","9","14","146","34","112","43","12","31","1595","639","956","1308","576","732","21","9","12","83","22","61","34","9","25","1170","536","634","499","118","381","2","0","2","63","12","51","9","3","6","425","103","322","17844","6386","11458"
"32","598","0113","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Champakkulam","Total","28112","113022","54157","58865","10874","5569","5305","10921","5361","5560","213","110","103","99597","47731","51866","13425","6426","6999","42063","28254","13809","28458","21011","7447","2316","2152","164","8498","5096","3402","574","473","101","17070","13290","3780","13605","7243","6362","777","652","125","6809","3086","3723","262","161","101","5757","3344","2413","11143","6305","4838","698","594","104","5675","2713","2962","194","125","69","4576","2873","1703","2462","938","1524","79","58","21","1134","373","761","68","36","32","1181","471","710","70959","25903","45056"
"32","598","0113","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Champakkulam","Rural","28112","113022","54157","58865","10874","5569","5305","10921","5361","5560","213","110","103","99597","47731","51866","13425","6426","6999","42063","28254","13809","28458","21011","7447","2316","2152","164","8498","5096","3402","574","473","101","17070","13290","3780","13605","7243","6362","777","652","125","6809","3086","3723","262","161","101","5757","3344","2413","11143","6305","4838","698","594","104","5675","2713","2962","194","125","69","4576","2873","1703","2462","938","1524","79","58","21","1134","373","761","68","36","32","1181","471","710","70959","25903","45056"
"32","598","0113","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Champakkulam","Urban","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","598","0113","628228","0000","000000","KERALA","Alappuzha","VILLAGE","Mullakkal (Part) ","Rural","112","497","243","254","48","27","21","26","13","13","0","0","0","428","211","217","69","32","37","238","148","90","230","145","85","15","13","2","111","40","71","0","0","0","104","92","12","8","3","5","1","1","0","2","0","2","0","0","0","5","2","3","6","2","4","0","0","0","2","0","2","0","0","0","4","2","2","2","1","1","1","1","0","0","0","0","0","0","0","1","0","1","259","95","164"
"32","598","0113","628230","0000","000000","KERALA","Alappuzha","VILLAGE","Karumady (Part)","Rural","790","3068","1455","1613","300","163","137","138","72","66","13","4","9","2646","1247","1399","422","208","214","1077","714","363","611","463","148","37","33","4","145","106","39","23","15","8","406","309","97","466","251","215","13","9","4","181","89","92","5","3","2","267","150","117","417","231","186","12","8","4","167","84","83","3","2","1","235","137","98","49","20","29","1","1","0","14","5","9","2","1","1","32","13","19","1991","741","1250"
"32","598","0113","628236","0000","000000","KERALA","Alappuzha","VILLAGE","Kainakary North","Rural","1919","8292","4081","4211","893","446","447","774","371","403","3","1","2","7238","3585","3653","1054","496","558","3554","2304","1250","2876","2056","820","168","164","4","1502","868","634","22","20","2","1184","1004","180","678","248","430","10","4","6","469","132","337","3","2","1","196","110","86","585","224","361","10","4","6","404","124","280","3","2","1","168","94","74","93","24","69","0","0","0","65","8","57","0","0","0","28","16","12","4738","1777","2961"
"32","598","0113","628237","0000","000000","KERALA","Alappuzha","VILLAGE","Kainakary South","Rural","3770","15405","7364","8041","1465","715","750","1115","545","570","43","19","24","13611","6544","7067","1794","820","974","6433","4128","2305","4587","3217","1370","372","347","25","1993","1054","939","51","39","12","2171","1777","394","1846","911","935","73","55","18","1169","457","712","36","21","15","568","378","190","1600","826","774","70","52","18","1013","417","596","29","17","12","488","340","148","246","85","161","3","3","0","156","40","116","7","4","3","80","38","42","8972","3236","5736"
"32","598","0113","628244","0000","000000","KERALA","Alappuzha","VILLAGE","Champakkulam","Rural","3932","15848","7636","8212","1546","784","762","1239","619","620","27","11","16","14056","6771","7285","1792","865","927","5820","3987","1833","3869","2908","961","475","448","27","1137","697","440","69","56","13","2188","1707","481","1951","1079","872","157","146","11","1049","503","546","24","8","16","721","422","299","1422","885","537","126","120","6","847","449","398","16","8","8","433","308","125","529","194","335","31","26","5","202","54","148","8","0","8","288","114","174","10028","3649","6379"
"32","598","0113","628245","0000","000000","KERALA","Alappuzha","VILLAGE","Nedumudi","Rural","3668","14601","7049","7552","1387","739","648","1372","680","692","14","9","5","12884","6197","6687","1717","852","865","5690","3711","1979","3671","2700","971","335","314","21","1014","630","384","71","62","9","2251","1694","557","2019","1011","1008","124","93","31","1165","474","691","58","33","25","672","411","261","1546","809","737","115","88","27","848","348","500","50","31","19","533","342","191","473","202","271","9","5","4","317","126","191","8","2","6","139","69","70","8911","3338","5573"
"32","598","0113","628246","0000","000000","KERALA","Alappuzha","VILLAGE","Thakazhy","Rural","3858","15758","7469","8289","1596","817","779","2579","1242","1337","31","24","7","13719","6514","7205","2039","955","1084","5759","3893","1866","3688","2700","988","305","269","36","923","521","402","60","52","8","2400","1858","542","2071","1193","878","117","97","20","1007","530","477","23","14","9","924","552","372","1614","1030","584","101","86","15","798","462","336","21","13","8","694","469","225","457","163","294","16","11","5","209","68","141","2","1","1","230","83","147","9999","3576","6423"
"32","598","0113","628247","0000","000000","KERALA","Alappuzha","VILLAGE","Edathua  (Part)","Rural","4836","19094","9139","9955","1807","916","891","1872","934","938","30","16","14","16817","8057","8760","2277","1082","1195","6291","4480","1811","3881","2925","956","316","300","16","879","614","265","142","121","21","2544","1890","654","2410","1555","855","178","164","14","1034","571","463","86","65","21","1112","755","357","2025","1356","669","170","158","12","902","513","389","48","38","10","905","647","258","385","199","186","8","6","2","132","58","74","38","27","11","207","108","99","12803","4659","8144"
"32","598","0113","628249","0000","000000","KERALA","Alappuzha","VILLAGE","Thalavady (Part)","Rural","5227","20459","9721","10738","1832","962","870","1806","885","921","52","26","26","18198","8605","9593","2261","1116","1145","7201","4889","2312","5045","3897","1148","293","264","29","794","566","228","136","108","28","3822","2959","863","2156","992","1164","104","83","21","733","330","403","27","15","12","1292","564","728","1928","942","986","94","78","16","694","316","378","24","14","10","1116","534","582","228","50","178","10","5","5","39","14","25","3","1","2","176","30","146","13258","4832","8426"
"32","598","0114","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Pulikkeezh (Part)","Total","23","97","46","51","12","5","7","0","0","0","0","0","0","83","40","43","14","6","8","38","27","11","21","18","3","1","1","0","3","3","0","0","0","0","17","14","3","17","9","8","0","0","0","1","1","0","0","0","0","16","8","8","16","9","7","0","0","0","1","1","0","0","0","0","15","8","7","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","59","19","40"
"32","598","0114","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Pulikkeezh (Part)","Rural","23","97","46","51","12","5","7","0","0","0","0","0","0","83","40","43","14","6","8","38","27","11","21","18","3","1","1","0","3","3","0","0","0","0","17","14","3","17","9","8","0","0","0","1","1","0","0","0","0","16","8","8","16","9","7","0","0","0","1","1","0","0","0","0","15","8","7","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","59","19","40"
"32","598","0114","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Pulikkeezh (Part)","Urban","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","598","0114","628249","0000","000000","KERALA","Alappuzha","VILLAGE","Thalavady (Part)","Rural","23","97","46","51","12","5","7","0","0","0","0","0","0","83","40","43","14","6","8","38","27","11","21","18","3","1","1","0","3","3","0","0","0","0","17","14","3","17","9","8","0","0","0","1","1","0","0","0","0","16","8","8","16","9","7","0","0","0","1","1","0","0","0","0","15","8","7","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","59","19","40"
"32","598","0115","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Haripad","Total","43265","166889","77405","89484","15220","7748","7472","15543","7421","8122","473","230","243","143622","67442","76180","23267","9963","13304","62912","39549","23363","42964","29796","13168","1054","867","187","3966","2468","1498","2427","930","1497","35517","25531","9986","19948","9753","10195","655","406","249","4182","2028","2154","1396","358","1038","13715","6961","6754","15706","8251","7455","451","312","139","3203","1677","1526","1254","322","932","10798","5940","4858","4242","1502","2740","204","94","110","979","351","628","142","36","106","2917","1021","1896","103977","37856","66121"
"32","598","0115","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Haripad","Rural","23068","90356","41933","48423","8621","4331","4290","10424","5000","5424","206","108","98","77241","36317","40924","13115","5616","7499","35077","21747","13330","23849","16367","7482","871","726","145","3034","1816","1218","1216","526","690","18728","13299","5429","11228","5380","5848","527","308","219","3012","1397","1615","769","157","612","6920","3518","3402","8658","4435","4223","342","224","118","2305","1120","1185","679","134","545","5332","2957","2375","2570","945","1625","185","84","101","707","277","430","90","23","67","1588","561","1027","55279","20186","35093"
"32","598","0115","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Haripad","Urban","20197","76533","35472","41061","6599","3417","3182","5119","2421","2698","267","122","145","66381","31125","35256","10152","4347","5805","27835","17802","10033","19115","13429","5686","183","141","42","932","652","280","1211","404","807","16789","12232","4557","8720","4373","4347","128","98","30","1170","631","539","627","201","426","6795","3443","3352","7048","3816","3232","109","88","21","898","557","341","575","188","387","5466","2983","2483","1672","557","1115","19","10","9","272","74","198","52","13","39","1329","460","869","48698","17670","31028"
"32","598","0115","628250","0000","000000","KERALA","Alappuzha","VILLAGE","Karuvatta","Rural","3892","14755","6781","7974","1393","705","688","1253","603","650","11","6","5","12669","5881","6788","2086","900","1186","6014","3570","2444","3468","2351","1117","152","130","22","609","303","306","96","64","32","2611","1854","757","2546","1219","1327","118","78","40","934","411","523","118","39","79","1376","691","685","2034","1047","987","77","59","18","757","370","387","109","37","72","1091","581","510","512","172","340","41","19","22","177","41","136","9","2","7","285","110","175","8741","3211","5530"
"32","598","0115","628251","0000","000000","KERALA","Alappuzha","VILLAGE","Cheruthana","Rural","3274","12882","6017","6865","1215","626","589","2227","1075","1152","56","34","22","11157","5242","5915","1725","775","950","4962","3186","1776","2974","2180","794","223","183","40","849","508","341","69","54","15","1833","1435","398","1988","1006","982","75","58","17","815","394","421","18","8","10","1080","546","534","1358","700","658","68","52","16","544","262","282","16","7","9","730","379","351","630","306","324","7","6","1","271","132","139","2","1","1","350","167","183","7920","2831","5089"
"32","598","0115","628252","0000","000000","KERALA","Alappuzha","VILLAGE","Veeyapuram","Rural","2949","11392","5239","6153","1057","539","518","1791","851","940","10","6","4","9856","4555","5301","1536","684","852","3848","2571","1277","2582","1978","604","195","185","10","568","353","215","42","23","19","1777","1417","360","1266","593","673","98","43","55","433","185","248","28","9","19","707","356","351","1106","536","570","68","41","27","351","158","193","24","8","16","663","329","334","160","57","103","30","2","28","82","27","55","4","1","3","44","27","17","7544","2668","4876"
"32","598","0115","628253","0000","000000","KERALA","Alappuzha","VILLAGE","Pallippad","Rural","6430","24648","11303","13345","2180","1081","1099","3969","1918","2051","91","44","47","21626","9978","11648","3022","1325","1697","8666","5709","2957","5659","4105","1554","206","162","44","812","487","325","245","192","53","4396","3264","1132","3007","1604","1403","192","105","87","761","362","399","125","51","74","1929","1086","843","2366","1362","1004","93","53","40","597","290","307","101","41","60","1575","978","597","641","242","399","99","52","47","164","72","92","24","10","14","354","108","246","15982","5594","10388"
"32","598","0115","628254","0000","000000","KERALA","Alappuzha","VILLAGE","Thrikkunnapuzha","Rural","6523","26679","12593","14086","2776","1380","1396","1184","553","631","38","18","20","21933","10661","11272","4746","1932","2814","11587","6711","4876","9166","5753","3413","95","66","29","196","165","31","764","193","571","8111","5329","2782","2421","958","1463","44","24","20","69","45","24","480","50","430","1828","839","989","1794","790","1004","36","19","17","56","40","16","429","41","388","1273","690","583","627","168","459","8","5","3","13","5","8","51","9","42","555","149","406","15092","5882","9210"
"32","598","0115","628256","0000","000000","KERALA","Alappuzha","TOWN","Haripad (CT)","Urban","4137","15588","7262","8326","1314","686","628","1137","544","593","42","20","22","13829","6451","7378","1759","811","948","5482","3650","1832","4045","2971","1074","54","33","21","209","158","51","108","76","32","3674","2704","970","1437","679","758","41","27","14","300","139","161","30","14","16","1066","499","567","1109","572","537","35","25","10","228","124","104","24","13","11","822","410","412","328","107","221","6","2","4","72","15","57","6","1","5","244","89","155","10106","3612","6494"
"32","598","0115","628257","0000","000000","KERALA","Alappuzha","TOWN","Kumarapuram (CT)","Urban","7020","26943","12397","14546","2381","1208","1173","1182","559","623","149","68","81","23386","10902","12484","3557","1495","2062","9848","6242","3606","6674","4592","2082","62","49","13","267","170","97","256","65","191","6089","4308","1781","3174","1650","1524","41","34","7","494","299","195","124","24","100","2515","1293","1222","2622","1430","1192","36","30","6","389","254","135","107","20","87","2090","1126","964","552","220","332","5","4","1","105","45","60","17","4","13","425","167","258","17095","6155","10940"
"32","598","0115","628258","0000","000000","KERALA","Alappuzha","TOWN","Karthikappally (CT)","Urban","4988","19021","8912","10109","1585","816","769","1372","656","716","38","19","19","16341","7810","8531","2680","1102","1578","7360","4544","2816","4926","3279","1647","39","36","3","286","187","99","646","155","491","3955","2901","1054","2434","1265","1169","23","20","3","201","124","77","297","93","204","1913","1028","885","2078","1131","947","20","18","2","177","116","61","280","87","193","1601","910","691","356","134","222","3","2","1","24","8","16","17","6","11","312","118","194","11661","4368","7293"
"32","598","0115","628259","0000","000000","KERALA","Alappuzha","TOWN","Chingoli (CT)","Urban","4052","14981","6901","8080","1319","707","612","1428","662","766","38","15","23","12825","5962","6863","2156","939","1217","5145","3366","1779","3470","2587","883","28","23","5","170","137","33","201","108","93","3071","2319","752","1675","779","896","23","17","6","175","69","106","176","70","106","1301","623","678","1239","683","556","18","15","3","104","63","41","164","68","96","953","537","416","436","96","340","5","2","3","71","6","65","12","2","10","348","86","262","9836","3535","6301"
"32","598","0116","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Muthukulam","Total","45066","171001","78996","92005","15057","7682","7375","16281","7830","8451","552","266","286","147787","68947","78840","23214","10049","13165","60170","39081","21089","39348","29003","10345","580","479","101","1473","1113","360","1865","719","1146","35430","26692","8738","20822","10078","10744","412","296","116","2201","1016","1185","721","274","447","17488","8492","8996","15926","8518","7408","369","266","103","1712","837","875","602","225","377","13243","7190","6053","4896","1560","3336","43","30","13","489","179","310","119","49","70","4245","1302","2943","110831","39915","70916"
"32","598","0116","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Muthukulam","Rural","7471","29264","13886","15378","2928","1491","1437","1166","555","611","37","16","21","24479","11805","12674","4785","2081","2704","12861","7600","5261","8594","6278","2316","98","73","25","71","44","27","1070","176","894","7355","5985","1370","4267","1322","2945","38","12","26","318","29","289","210","53","157","3701","1228","2473","2835","1132","1703","29","9","20","290","25","265","183","44","139","2333","1054","1279","1432","190","1242","9","3","6","28","4","24","27","9","18","1368","174","1194","16403","6286","10117"
"32","598","0116","000000","0000","000000","KERALA","Alappuzha","CD BLOCK","Muthukulam","Urban","37595","141737","65110","76627","12129","6191","5938","15115","7275","7840","515","250","265","123308","57142","66166","18429","7968","10461","47309","31481","15828","30754","22725","8029","482","406","76","1402","1069","333","795","543","252","28075","20707","7368","16555","8756","7799","374","284","90","1883","987","896","511","221","290","13787","7264","6523","13091","7386","5705","340","257","83","1422","812","610","419","181","238","10910","6136","4774","3464","1370","2094","34","27","7","461","175","286","92","40","52","2877","1128","1749","94428","33629","60799"
"32","598","0116","628255","0000","000000","KERALA","Alappuzha","VILLAGE","Arattupuzha","Rural","7471","29264","13886","15378","2928","1491","1437","1166","555","611","37","16","21","24479","11805","12674","4785","2081","2704","12861","7600","5261","8594","6278","2316","98","73","25","71","44","27","1070","176","894","7355","5985","1370","4267","1322","2945","38","12","26","318","29","289","210","53","157","3701","1228","2473","2835","1132","1703","29","9","20","290","25","265","183","44","139","2333","1054","1279","1432","190","1242","9","3","6","28","4","24","27","9","18","1368","174","1194","16403","6286","10117"
"32","598","0116","628260","0000","000000","KERALA","Alappuzha","TOWN","Cheppad (CT)","Urban","5344","20052","9165","10887","1581","759","822","2915","1392","1523","73","33","40","17769","8205","9564","2283","960","1323","6782","4556","2226","4410","3242","1168","111","98","13","389","250","139","122","95","27","3788","2799","989","2372","1314","1058","66","52","14","334","162","172","55","31","24","1917","1069","848","1771","1065","706","56","46","10","253","145","108","40","22","18","1422","852","570","601","249","352","10","6","4","81","17","64","15","9","6","495","217","278","13270","4609","8661"
"32","598","0116","628261","0000","000000","KERALA","Alappuzha","TOWN","Pathiyoor (CT)","Urban","6089","23460","10939","12521","2040","1092","948","2581","1279","1302","110","58","52","20318","9531","10787","3142","1408","1734","8129","5564","2565","5471","4013","1458","70","67","3","208","180","28","161","121","40","5032","3645","1387","2658","1551","1107","58","45","13","317","183","134","56","23","33","2227","1300","927","2178","1317","861","55","42","13","233","151","82","50","22","28","1840","1102","738","480","234","246","3","3","0","84","32","52","6","1","5","387","198","189","15331","5375","9956"
"32","598","0116","628262","0000","000000","KERALA","Alappuzha","TOWN","Keerikkad (CT)","Urban","2821","10465","4819","5646","899","438","461","964","446","518","71","33","38","9113","4249","4864","1352","570","782","3442","2201","1241","2225","1633","592","30","25","5","85","64","21","54","46","8","2056","1498","558","1217","568","649","36","28","8","101","71","30","24","9","15","1056","460","596","1006","481","525","31","24","7","76","58","18","21","8","13","878","391","487","211","87","124","5","4","1","25","13","12","3","1","2","178","69","109","7023","2618","4405"
"32","598","0116","628263","0000","000000","KERALA","Alappuzha","TOWN","Muthukulam (CT)","Urban","5692","20740","9474","11266","1719","928","791","2065","997","1068","51","23","28","18208","8331","9877","2532","1143","1389","6505","4242","2263","4739","3416","1323","51","45","6","224","187","37","78","59","19","4386","3125","1261","1766","826","940","25","21","4","240","104","136","107","28","79","1394","673","721","1251","657","594","20","16","4","103","47","56","98","25","73","1030","569","461","515","169","346","5","5","0","137","57","80","9","3","6","364","104","260","14235","5232","9003"
"32","598","0116","628264","0000","000000","KERALA","Alappuzha","TOWN","Kandalloor (CT)","Urban","5387","19925","9068","10857","1625","790","835","1365","649","716","47","24","23","17433","8044","9389","2492","1024","1468","6835","4173","2662","3803","2743","1060","108","68","40","127","89","38","110","38","72","3458","2548","910","3032","1430","1602","81","51","30","345","169","176","53","22","31","2553","1188","1365","2403","1228","1175","79","50","29","293","145","148","41","19","22","1990","1014","976","629","202","427","2","1","1","52","24","28","12","3","9","563","174","389","13090","4895","8195"
"32","598","0116","628265","0000","000000","KERALA","Alappuzha","TOWN","Puthuppally (CT)","Urban","5428","20390","9179","11211","1743","859","884","2423","1153","1270","39","21","18","17818","8076","9742","2572","1103","1469","6592","4398","2194","4053","2966","1087","39","35","4","166","142","24","155","91","64","3693","2698","995","2539","1432","1107","34","29","5","284","149","135","75","27","48","2146","1227","919","1939","1170","769","31","26","5","237","130","107","53","22","31","1618","992","626","600","262","338","3","3","0","47","19","28","22","5","17","528","235","293","13798","4781","9017"
